eID,eName,jurisdictionID
85021458,JUPEMA CONSTRUCTION,AW
55015846,KISS TV PRODUCTIONS LIMITED,MLT
200505209,HUSKY INVESTMENT COMPANY LLC,KNA
200145395,Integrated Satcom Network Solutions Ltd.,KNA
85020214,MINI-MARKET MOROCHO,AW
82000684,"Dockyard Marina Company, Ltd.",BMU
85030563,RUCLA SERVICE CENTER N.V. - B-STOP,AW
65000810,APIA AUTO CARS & PARTS LTD,WSM
200514819,"Trade Concepts, LLC",KNA
55035469,STEEL STRUCTURES COMPANY LIMITED,MLT
100323213,ALCHEMY PERFORMANCE FUELS (BARBADOS) INC,BRB
85027031,MANX TRADING A.V.V.,AW
30020664,GEMSTONE MINERS LIMITED,BHS
55002144,I.S.I. LIMITED,MLT
100314547,NATURES HERBS INCORPORATED,BRB
200504342,"DESTINATIONS INTERNATIONAL, LLC",KNA
101725643,ALTMAN CARIBBEAN INC.,BRB
82021325,Parham PCC,MUS
100323547,LAIDLOW BROKERS INC.,BRB
30020924,ELGIN CORPORATION LIMITED,BHS
200500078,"EXECUTIVE ADVISORS, LLC",KNA
55069685,BRICKS HOLDING LIMITED,MLT
200113593,TROPCAS TRUSTEES,KNA
85009044,CLASSIC BOUTIQUE,AW
65403248,SAMOA INVESTMENT CO LTD,WSM
200113116,GOLD CARD TOURS LTD.,KNA
82005324,"SWI Holdings, Limited",BMU
85040249,B.C. MANNING-MARK N.V.,AW
30019935,GENA FINANCE COMPANY LIMITED,BHS
55029644,TRANE LIMITED,MLT
55058732,CO.SY.TEC. LIMITED,MLT
200116030,WORLDWIDE JOURNEY INC.,KNA
82011268,"Emrma, Ltd.",CYM
85047641,DREAM TEASER CORPORATION N.V. - BAKVAL REAL ESTATE,AW
100333047,INFINITY CAR RENTALS INC.,BRB
55084646,CALLUS BROTHERS.,MLT
200504222,"K-CODE HOLDINGS, LLC",KNA
85038005,MI ANGELITO,AW
55051000,ANTAGOX INVESTMENTS LIMITED,MLT
55012297,PC CORPORATE SERVICES LIMITED,MLT
200508269,"HR ENTERPRISE, LLC",KNA
85021316,PRECIOUS ANARDEY,AW
200126003,TELEFACTORS LIMITED,KNA
85007392,CHIC UNISEX BEAUTYSHOP,AW
82010543,Carrefour Health & Beauty I.O.M. Limited,IMN
85026341,NETTEL,AW
200515306,CIRCUIT INTERNATIONAL LLC,KNA
200503837,"FUTURE QUEST, LLC",KNA
85033958,FYSIOTHERAPIEPRAKTIJK M.M. PONSON,AW
55047736,THE SKY CLUB AVIATION LIMITED,MLT
55041578,SCIENCE LTD,MLT
55055158,ANTOM LIMITED,MLT
200501022,"GRETA COMPANY, LLC",KNA
55051509,MISS TIPPY HOLDINGS LTD,MLT
55056715,THE MALTA BUSINESS NETWORK (MALTA) LTD,MLT
55007824,THE NEON LIGHT COMPANY LIMITED,MLT
85024652,KASMIL TRADING A.V.V.,AW
100300731,SHORELINE LIMITED,BRB
200147153,STUDIES FRANSZO INC.,KNA
55074273,MF MANAGEMENT LIMITED,MLT
55043783,DSA SERVICES LIMITED,MLT
55049956,AGT INVESTMENT LIMITED,MLT
85049339,RLZONE CAFE N.V.,AW
55077466,EWAYS MARKETING SERVICES LTD,MLT
55010965,BLUE FISH LIMITED,MLT
200124521,OXBRIDGE INTERNATIONAL LIMITED,KNA
30015980,OVERSEAS CONSULTANTS LIMITED,BHS
200507754,"ONLINE SALES, LLC",KNA
200507568,"Wealth Matters, LLC",KNA
85005979,OVNI INTERNATIONAL N.V.,AW
82003310,Ansuz Investments,CYM
200801702,ROBUC TRUST,KNA
100310409,ATLANTIC CLUB INCORPORATED,BRB
85003086,ANTILLIAN INDUSTRIAL & INSTITUTIONAL SUPPLY COMPANY NV,AW
200118845,CRESCENT DEVELOPMENTS LIMITED,KNA
55081360,TEESING BEHEER B.V.,MLT
101722928,INTELEC WORLDWIDE LIMITED,BRB
55033012,ACH IMPORT AND DISTRIBUTION LIMITED,MLT
85003645,LA PRIMERA,AW
101737814,ATLANTIC DRILLING INC.,BRB
100322556,WIRELESS TECHNOLOGY DISTRIBUTION INC.,BRB
200122036,HUNTER SHIP MANAGEMENT S.A.,KNA
55056941,FOUNTEDGE TS LIMITED,MLT
200113722,OCCIDENTAL TRUST CORPORATION,KNA
82010774,Cayman Kai Development Ltd.,CYM
101509775,FENNER FSC. INC.,BRB
85038519,SAJO AUTOMOTIVE,AW
82018871,ZZZ-Barakett Holdings Ltd.,CYM
55003739,LONORIS LIMITED,MLT
101512233,SIENNA IMAGING FOREIGN SALES CORPORATION,BRB
55061134,SPORTDEC HOLDING LIMITED,MLT
200501099,"ACKBOUND, LLC",KNA
100337163,MYGIA CONSULTING INC.,BRB
200146124,EASTWEST ALLIANCE LTD.,KNA
55001895,S V LTD,MLT
85045431,RIMIREAL TWO N.V.,AW
55034989,TRUEMONEYGAMES.NET LTD,MLT
101707164,POG INTERNATIONAL LIMITED,BRB
55037523,WINSTON CENTEX GLOBAL GROUP LIMITED,MLT
200115391,G.O. INVESTMENTS INC.,KNA
101717854,EBBTIDE INVESTMENTS INC.,BRB
101513088,FARLEY ENTERPRISES INTERNATIONAL INC.,BRB
200108015,MARHAK CORPORATION,KNA
30018045,HUMBERVIEW (BAHAMAS) LIMITED,BHS
55077411,COMPASSFRIENDS LIMITED,MLT
85045740,FANG CHU ENTERPRISES N.V.,AW
200124706,"SANGREAL RE., LTD.",KNA
55011573,HIGH ROC COMPANY LIMITED,MLT
100634004,HOARE PROPERTY LTD,BRB
30001644,BLUE RIBBON SHIPPING COMPANY LTD.,BHS
55054674,TEJA HOLDINGS LIMITED,MLT
85005956,VISAGE CLUB,AW
200106032,MERLOT CORP.,KNA
85014302,CASTLETOWN CORPORATION A.V.V.,AW
200514478,GDV Trade LLC,KNA
200506771,"SYTEK SOLUTIONS, LLC",KNA
200125350,EMERSON CAPITAL CORP.,KNA
55065758,BAY STREET OPERATIONS LIMITED,MLT
85021819,P.H. TRADING COMPANY N.V. - GUESS?,AW
55064066,PETER HOLDING LIMITED,MLT
200801788,PAUSANIAS FOUNDATION TRUST,KNA
200103407,AMPROCARE CORP.,KNA
55076978,SPORTSTATION LIMITED,MLT
55008773,UNEC SERVICING LTD,MLT
85004297,CINDY N.V.,AW
200116434,VITA INVESTMENT COMPANY LTD.,KNA
200503926,CROWN FINANCE LLC,KNA
200141050,TIMUR LIMITED,KNA
200506511,"QUILL INVESTMENT INTERNATIONAL, LLC",KNA
200114538,E-VESTCORP.COM HOLDINGS INC.,KNA
30014536,LUCEA INVESTMENTS COMPANY LIMITED,BHS
200145708,Mare Holdings Assets 2 Corp.,KNA
55079034,FABIO LTD,MLT
55068098,SHERATAN LIMITED,MLT
200129602,AMGROVE FINANCE (No.1) LTD,KNA
200108914,LICENSED SPORTS MANAGEMENT INC.,KNA
55001899,ASSET SECURITY NOMINEE CO LTD,MLT
200116012,DELIXIA COMPANY,KNA
200142382,Veles Investment Group Inc.,KNA
100314635,TROPICAL BREEZE INVESTMENTS INC.,BRB
200506536,"ST CLEER, LLC",KNA
100303847,HENRY LIMITED (IN VOLUNTARY LIQUIDATION),BRB
82022302,"Sino-Australia Industrial Technology Co., Ltd",VGB
82020450,Maple Capital Limited,CYM
200100182,ROBANNE LIMITED,KNA
200119403,AIM GLOBAL SERVICES CORPORATION,KNA
200125711,SNADERO VENTURES LIMITED,KNA
55046549,Oriental Bloom Company Limited,MLT
100607405,LANDEX CAPITAL N.V.,BRB
85015690,HANTOUSCH A.V.V.,AW
100306805,DRYDOCK RESTAURANT LTD.,BRB
82018175,ZZZ-CAP TRUST,COK
101705704,CANRISE (BARBADOS) LIMITED,BRB
55026625,ELLETTRA (MALTA) LTD,MLT
82023939,Windrose Ltd.,CYM
85002588,PHOTOKINA PALAIS HINDU ARUBA N.V.,AW
55017075,OLMA SHIPPING LIMITED,MLT
200128305,Six Omicron Invest Limited,KNA
55001038,SANDMAR LIMITED,MLT
30017980,MOTEL AND MINING INVESTMENT LIMITED,BHS
55039006,Le Bon Vivant Limited,MLT
200146726,DISCOVERY ASSETS LTD.,KNA
55023709,WOOD IMPORT - EXPORT TRADERS LIMITED,MLT
200126859,Forty One Delta Invest Limited,KNA
100323565,SENDOLL LTD.,BRB
82020190,Kaplin Rand SEZC,CYM
200515959,"Media Market House, LLC",KNA
55073911,FLEUR MARITIME LIMITED,MLT
85032339,THE SWITCH INTERNET CAFE & GAMEROOM V.O.F.,AW
55041600,L.L.M.A INVESTMENTS LIMITED,MLT
55054181,12TIX LIMITED,MLT
82020258,LILI INVESTMENT HOLDINGS LTD.,VGB
55082253,DRAGON LINK LIMITED,MLT
55048950,E VISION COMPANY LIMITED,MLT
85037962,"STICHTING ""ARUBA HERITAGE FOUNDATION""",AW
85003859,EXITO SUPERMARKET,AW
55081170,Wintershall Aktiengesellschaft,MLT
30176187,LUXURY STONE LTD.,BHS
101709981,HUMMINGBIRD HOLDINGS INC.,BRB
85049117,BUILDERS SYSTEM N.V. - BUILDERS SYSTEM,AW
82017465,ZZZ-BHL TRUST,CYM
82017094,ZZZ-HOMESTEAD TRUST,CYM
82017891,NAUTICAL PLEASURE LTD.,CYM
200114837,"MOSS OAK REINSURANCE CO., LTD",KNA
200119378,CARLSBAD LIMITED,KNA
85039380,DAGVERBLIJF TANTE DETA,AW
200136748,SERAFINA INC.,KNA
82009291,TAMARINDA VENTURES LIMITED,VGB
55024368,SEA WALKER LIMITED,MLT
55051338,MEDINA FISHERIES LIMITED,MLT
55020853,GFMA LIMITED,MLT
200115929,WAVESKI LTD.,KNA
85034106,CORPORATE MEDIA SOLUTIONS,AW
100313548,WINDSONG INVESTMENTS LIMITED,BRB
55087530,HORIZON FUND SICAV P.L.C.,MLT
200509397,"Star Import & Export, LLC",KNA
100321029,CADESIGN INC.,BRB
200129429,"CITADEL MANAGEMENT NEVIS, LTD.",KNA
55047967,Malta Bikes Limited,MLT
30019821,ARGONAUT WINE IMPORTS LIMITED,BHS
85027852,G-TRADE CORPORATION A.V.V.,AW
55049965,QUANTUM ENERGY LIMITED,MLT
55028886,GROLEND LIMITED,MLT
101515090,GOWAN FOREIGN SALES CORPORATION,BRB
85021160,LIANEY N.V.,AW
55071222,FAMALCO 2 CO LTD,MLT
200127909,Sixty Three Zeta Invest Limited,KNA
101727895,BLUE I.C. INC.,BRB
82009905,Antilles Helicopter Services Limited,VGB
101707538,ANIC IMPORT/EXPORT CORPORATION,BRB
82007687,Meridian Islamic Defined Return Fund Ltd.,VGB
200516757,HARLEY Consultants LLC,KNA
85028396,TROPICAL BABY,AW
82019493,"ALM V, Ltd. Trust",CYM
85012239,MERILA A.V.V.,AW
200127417,Brentwood Re Ltd.,KNA
30011259,WINCHESTER INVESTMENT COMPANY LIMITED,BHS
55043825,BLADE ONE YACHTS LIMITED,MLT
55067218,TRUSTEDTEAMS LTD,MLT
85042261,CHILBERIE KANSID N.V.,AW
101730619,SB INTERNATIONAL HOLDINGS LIMITED,BRB
55005848,GEOMETRIC SERVICES LIMITED,MLT
55048027,MASTER PRO HOLDING LIMITED,MLT
200504745,"ECJ, LLC",KNA
82011865,Hellenic Investment Corporation Ltd.,CYM
200128468,Azalea Investments Limited,KNA
55034225,COS CON LTD,MLT
85028566,SURE REAL ESTATE N.V.,AW
82003279,Reflectivity International ** INCOMPLETE **,CYM
55047958,J & A STIVALA CO LTD,MLT
55036969,NICOMARE SHIPPING CO LTD,MLT
200117850,TRUE FREEDOM HOLDINGS INC.,KNA
200115605,GLOBAL TETRAHEDRON INTERNATIONAL LTD.,KNA
200126565,SEA CAY LTD,KNA
55032890,SPHERE SPACE HEATING ELECTRONICS AND REFRIGEATION CO LTD,MLT
200101115,VIRGO LIMITED,KNA
200516239,"T & P Management, LLC",KNA
200134237,Key Holdings Limited,KNA
85030193,IZUMRUD A.V.V.,AW
55050221,LOTI MALTA LEASING LTD,MLT
55081427,BENBERREN HOLDING II B.V.,MLT
55047979,GOALGAMING LIMITED,MLT
100320006,ARDERNE CARIBBEAN INCORPORATED,BRB
55045996,MGame Holding Limited,MLT
85035269,STELLA INVERSIONES A.V.V.,AW
85007802,EVESHAM A.V.V.,AW
30016462,CELTIC INVESTMENTS LIMITED,BHS
55011940,CORAL NAVIGATION LIMITED,MLT
200502466,CORY CONSULTING LLC,KNA
85021811,LEROY BODY & AUTO REPAIR SHOP,AW
82004957,FMG Diversified Technology Hedge Fund Ltd.,BMU
100305566,ALAN ARMSTRONG ASSOCIATES LTD.,BRB
55028551,Rozetta Holdings (Malta) Limited,MLT
55021768,BIG A LIMITED,MLT
200117666,ALPHA ADVANTAGE INTERNATIONAL INVESTMENTS 53RD LTD,KNA
55060848,EASY DOOR SOLUTIONS LTD,MLT
200507458,Systems Management LLC,KNA
200133987,PROSIMIAN HOLDINGS LIMITED,KNA
82018520,MEXILHAO OVERSEAS LIMITED,CYM
85036889,BOOGAARD ASSURANTIEN N.V. - BOOGAARD ASSURANTIEN,AW
55050014,ARROW INVESTMENT MANAGEMENT LTD,MLT
101727319,"M/L INVESTMENT, INC.",BRB
101721627,RODANBROOKE ENTERPRISES INC,BRB
100314974,ZAPCARGO SERVICES LIMITED,BRB
101735707,VENSECAR INTERNATIONAL (BARBADOS) INC.,BRB
82011280,WINDWARD CRUISES LIMITED,CYM
85018816,PREANGER TRADING AVV,AW
30014289,KAKINCO LIMITED,BHS
55005336,LIGHTHOUSE PRODUCTS LTD. ( D 3564 ),MLT
55072202,ACTIF LIMITED,MLT
85020700,KAREL ARENDS,AW
82119970,Jaime Limited,VGB
55029661,CROMWELL INVEST LIMITED,MLT
55003368,R MICALLEF CONTRACTORS LTD,MLT
82023812,JFIN Revolver CLO 2014 Ltd.,CYM
101707936,FOUR SEASONS REGENT (BARBADOS) LTD.,BRB
85005160,TROPICAL PETSHOP N.V.,AW
30017169,TUGBARGES INTERNATIONAL CORPORATION LTD,BHS
85006417,SERVIAUTO 59,AW
55012109,BEAUTY CARE CLINIC CO. LIMITED,MLT
200512844,JACKSON BENNETT LLC,KNA
85009863,SOLOGNIER STORE,AW
200143924,YEVULA GROUP LTD.,KNA
55057755,BIG APE MARKETING LTD,MLT
101732641,BRANDEX AMERICA INVESTMENT GROUP LTD,BRB
65505187,SKYLINE COMPANY LIMITED,WSM
200122431,I.C.S.L. INTERNATIONAL COMMERCIAL SERVICES LIMITED,KNA
82015223,Global Purchasing Limited,CYM
82018735,GAMEBRIDGER ENTERTAINMENT LTD.,CYM
100323766,MTM CORPORATE & TRUST SERVICES (BARBADOS) LIMITED,BRB
30005590,COLORADO INVESTMENTS LTD,BHS
85023976,ESCASA (ARUBA) N.V. (I.L.),AW
100316110,THE VISITOR CHANNEL INC.,BRB
30012201,HAPA HOLDINGS LIMITED,BHS
200517356,"WHSM CHRIS, LLC",KNA
30015163,BAHAMAS CUSTOMS BROKERS LIMITED,BHS
200108367,GIBBAGUNYA LTD.,KNA
55080051,K.M.P.V. LIMITED,MLT
55018795,BAE SYSTEMS MALTA HOLDINGS LIMITED,MLT
85041211,RUM REEF HORECA N.V.,AW
200509825,"Burtrose, LLC",KNA
55060592,UNITED MEDIA MALTA LIMITED,MLT
200509545,ISSA CROATIA LLC,KNA
85013663,MOMBASA A.V.V.,AW
55039460,Servizi Malta Limited,MLT
200100072,GREENLINK HOTELS LTD,KNA
200121848,CARTOONER ENTERPRISES LIMITED,KNA
55014566,DARWIN INTERNATIONAL LIMITED,MLT
55011400,MAJOR TRADING CO MALTA LTD,MLT
200137404,OPTIMUM ASSETS INC.,KNA
55047269,SIKEON SHIPPING CO LTD,MLT
30016932,THE SHAWINIGAN ENGINEERING INTERNATIONAL COMPANY LTD,BHS
30013117,INDIGO LTD,BHS
85050284,BROWN MANUAL THERAPY,AW
85029564,KASAMA CORPORATION A.V.V.,AW
101719573,DESTINY ISLE INC.,BRB
82021490,WIDEFUND Investment Limited,SYC
200100769,SAMEL-SOUTH AMERICAN MIDDLE EAST SHIPPING LINES LT,KNA
85031672,ALICIA CONSTRUCCION,AW
100314203,EXPRESS BAKERY INC.,BRB
200101064,MEDIA MANAGEMENT (ASIA) LIMITED,KNA
200515988,Philia International LLC,KNA
100322077,UNDER ONE ROOF INVESTMENTS INC.,BRB
85032399,REFRESQUERIA MAYOR,AW
55032257,GREENWOLF HOLDING LTD,MLT
85036640,"VIRGILIO CATERING, PASTELERIA AND SERVICES",AW
200131540,Lahr Services Limited,KNA
85048302,"STICHTING ""SGT. PEPPER'S FRIENDS""",AW
30022286,BLOOMERY DEVELOPMENT CORPORATION (FOREIGN),BHS
100315298,F & C INVESTMENTS INC.,BRB
200109912,NORTH LONG HOUSE LTD.,KNA
55020445,A.K.A.B. LIMITED,MLT
55062305,ALG AERO HOLDING (MALTA) LIMITED,MLT
85016643,ENERCOM SERVICES AVV,AW
101301182,PERRYVILLE SRL,BRB
55065436,RT ATLANTIS LIMITED,MLT
55031466,GIF Holdings Limited,MLT
55058216,THE EYE HOLDING PLC,MLT
55013421,LEWIS MAGRI & SONS (TRUCKING) LIMITED,MLT
82010666,Rational FT Enterprises Limited,IMN
85023904,MEESPIERSON PRIVATE WEALTH MANAGEMENT (ARUBA) N.V. (I.L.),AW
55005611,PARADISE ISLAND MARITIME CO LTD,MLT
55040964,SEATRADE MARINE LIMITED,MLT
200146738,Option Alpha Ltd,KNA
85025195,STICHTING FUNDACION ARUBIANO PA MANEHO DI FACILIDADNAN DEPORTIVO (F.A.M.F.D.),AW
55074580,CHINTA CO LTD,MLT
200139382,Consolidated Power Incorporated,KNA
55077127,WEB2WEB LIMITED,MLT
55002905,VALLETTA AQUACULTURE COMPANY LIMITED,MLT
200131813,REA NAVIGATION INC.,KNA
85049631,MADE & ROY ASSORTMENTS V.B.A. - MADE & ROY ASSORTMENTS,AW
55064207,NAT LTD.,MLT
55023629,NORTH-SOUTH SHIPPING AGENCY LIMITED,MLT
82022416,The Galileo Re Ltd. Purpose Trust,BMU
100315670,BOTTLE BRUSH INC.,BRB
82022883,Verity Worldwide Limited,VGB
82023678,Solar Ma'an One,CYM
200106947,TRAH MULTI PRODUCTS LTD,KNA
85039986,MIG FASHION N.V.,AW
82005147,GNI Global Strategies Trading Ltd.,BMU
85036779,PERMIT CARE ARUBA N.V. - PERMIT PRO,AW
200126250,EUROPEAN HOLDINGS ESCROW INC.,KNA
101741235,TINA GLOBAL ASSETS LTD.,BRB
85045122,PROFIT,AW
82010899,OHANA HOLDINGS LTD.,CYM
85044076,E.G. CONSTRUCTION SERVICE,AW
85003689,CITIPROP ON FIFTH N.V.,AW
200141770,LotRex Sales Inc.,KNA
55052030,BAKITA LTD,MLT
200115894,WORLD WIDE SHIPPING LTD.,KNA
55036914,MELPO SHIPPING CO LTD,MLT
55079544,GOZO EXPERIENCE LTD,MLT
65001103,O. HUAMAN SEMINARS LTD,WSM
55011768,GENERAL SALES LIMITED,MLT
85031904,GISELA'S SNACKS,AW
30009036,FILTER HOLDINGS LIMITED,BHS
85025318,NO LIMITS TRANSFER & ENTERTAINMENT,AW
55057094,CTECH HOLDING LIMITED,MLT
55011055,TYME NAVIGATION CO. LTD,MLT
100303330,CAPROFIN LIMITED,BRB
200804588,RRH SPECIAL TRUST II,KNA
55039689,J & D VASSALLO ENTERPRISES LIMITED,MLT
85028795,CRUCIAL INTELLIGENCE,AW
55038405,D. SHIPPING OPERATORS LIMITED,MLT
200509884,"Caribbean Capital Lenders, LLC",KNA
82024265,"FQM Aus Nickel (BVI) Ltd,",VGB
200517636,"GREAT EAST FINANCE, LLC",KNA
200140762,BAXLEY ASSETS INC.,KNA
200126705,"TEJAS CHEVROLET RE., Ltd.",KNA
200117733,SCHOTT INC.,KNA
100302319,HAROLD CLARKE TRUST CO. LIMITED,BRB
200803901,INTERNATIONAL RACING IRREVOCABLE TRUST,KNA
100324325,THIRST VENDING COMPANY INC.,BRB
200112920,JENAA REINSURANCE LTD.,KNA
55007705,343 COMPANY LIMITED,MLT
55055030,VELALF HOLDINGS LIMITED,MLT
200800648,DIVERSIFIED TRADING TRUST,KNA
55047377,SERGEY LINKOV MARITIME LIMITED,MLT
101712350,MAJOR GEOSERV INC.,BRB
85006811,BOTICA POPULAR N.V.,AW
200105569,DESMAS COMMERCIAL SERVICES LIMITED,KNA
82014782,Seahedge Philippines Fund,CYM
82000246,A.I.C. LIMITED,BMU
85035701,JAVINAND N.V.,AW
85001430,CARNECERIA POTENTE,AW
55031302,F. & R. HOLDINGS LIMITED,MLT
200128626,BBL DEVELOPMENT COMPANY,KNA
55082220,L.V.S. TRADING LTD.,MLT
55044243,FENERS HOLDING II LIMITED,MLT
200122899,CLAYTON & MARSH REINSURANCE BROKERS LTD.,KNA
200802288,THE HINES TRUST,KNA
55050267,OCTAGON MARITIME LTD,MLT
55024956,RIKOMAR CO LTD,MLT
200144389,"FIDELITY ADVANTAGE COMPANY, LTD.",KNA
85047543,KUBERA N.V. - KARIBAY GIFTS & SOUVENIRS,AW
85017916,BROOKHAVEN COMPANY AVV,AW
55035159,GSP ATLAS LTD,MLT
55034531,IBIMED LIMITED,MLT
30013402,INTERNATIONAL EXPORT/IMP SALES & INVESTMENT CO LTD,BHS
85033666,BLAYCO CORPORATION LTD.,AW
85011548,GIMYZ,AW
85035583,"CATIROM, ELECTRA AND CONSTRUCTIE",AW
200129892,ECTON HOLDING INTERNATIONAL INC.,KNA
200145906,Physicians Preferred Insurance Ltd,KNA
200119980,HLB SOVEREIGN LTD,KNA
100601163,WEST ARCTIC HOLDINGS N. V.,BRB
200136843,Flannigan Enterprises Inc.,KNA
200113829,2000 CORPORATION,KNA
85033553,MARIN & SONS N.V.,AW
55004524,YMIR SHIPPING CO LTD,MLT
55034065,THERON NAVIGATION LIMITED,MLT
85032036,BEST DELICIOUS SOFTY ICE,AW
200104878,GENEVA REINSURANCE COMPANY LTD.,KNA
55082784,CORVIN TRADING LIMITED ( CONV.TO C 22742),MLT
200513037,The Richard L. & Eloise R. Johnston LLC,KNA
82004438,Sears Reinsurance Company Ltd.,BMU
200107039,MARCO Inc.,KNA
82017911,ZZZ-INSIGHT CORPORATION,CYM
200135300,Gallex Investments S.A.,KNA
200107074,TOMARO ENTERPRISES LTD,KNA
82019444,MKVF Management Company,CYM
85019698,FRANKIE'S PRIME GRILL NV,AW
85001402,SATURNUS TRADING,AW
200140028,WITHERIDGE INC,KNA
85000777,N.V. GEBR. HARMS,AW
200803270,THE MATTHEW AND DIANE GORDON FAMILY TRUST,KNA
85047950,GEKKOTA CELLARS VBA - THE WINE SELLER,AW
200112602,ALLIANCE CONSULTING SERVICES LTD.,KNA
200503100,LONDON FOX ASSOCIATES LLC,KNA
200128356,Fifty Two Omicron Invest Limited,KNA
200139010,Love-Light Corporation,KNA
85023862,STORK ENGINEERS & CONTRACTORS B.V.,AW
82021483,Blue Capital Reinsurance Holdings Ltd.,BMU
85003021,GLORIA INVESTMENTS N.V.,AW
200505991,"LANDVEST, LLC",KNA
200128258,Seventy Five Lambda Invest Limited,KNA
200124726,ARMSTRONG HOLDINGS CORPORATION,KNA
55075871,COMMODITY EXCHANGE EVENT SERVICES LIMITED,MLT
200501534,REILLY & PARTNERS INTERNATIONAL LLC,KNA
55061175,Online Acquisitions Consulting Limited,MLT
55015634,RUBY MARITIME LIMITED,MLT
200117735,TRODINA LTD.,KNA
82021290,"Blue Rhino Berth, Limited",VGB
55040615,BARGAIN VEHICLES LIMITED,MLT
200116663,RESORT INVESTMENT HOLDINGS LIMITED,KNA
200801726,KITIMAT FUND,KNA
55010145,DEDALOS MARINE LTD,MLT
101515194,CHRISTIE INTERNATIONAL INC,BRB
101721311,DAIRYONE TECHNOLOGIES LTD.,BRB
100301502,FORDE'S GARAGE & TRANSPORT SERVICES LIMITED,BRB
55074730,TOP PUBLICATIONS LTD,MLT
200132929,SHIELD FORCE INC.,KNA
101721780,LONE PINE PUBLISHING INTERNATIONAL INC.,BRB
55027691,ORPHEUM THEATRE LIMITED,MLT
200104636,SUNBURN TRADING AND ENTERPRISES CORPORATION,KNA
200104993,POINSETTIA INCORPORATED,KNA
85049046,STICHTING NA SCHOOL,AW
55084988,PASHA HAIR & BEAUTY,MLT
85002439,HOTEL CASA BLANCA,AW
200100499,BRIGADIER INVESTMENTS CORPORATION,KNA
85024116,SODEXHO (ARUBA) N.V.,AW
200135497,Exter SA,KNA
200512489,BGCI Investing LLC,KNA
55058260,Med Events Group Limited,MLT
200802573,SEARCHLIGHT TRUST,KNA
55055002,QUALITY CRAFTS LTD ( D 4475 ),MLT
200114669,TOL ERESSEA FUND N.V.,KNA
85006152,VAN DORP ARUBA N.V. - DE WIT STORES,AW
55028511,Celine Shipping Company Limited,MLT
85025675,FASP N.V.,AW
55044752,International Textiles Industries Limited,MLT
30006047,PREFERRED PROPERTIES LTD,BHS
85034200,JC GONZALEZ IMPORT & EXPORT SERVICES,AW
85002029,RENDY'S,AW
101738894,CACO INVEST & TRADE LTD.,BRB
85022124,INTERNATIONAL ARUBA AIRWAYS,AW
55039509,Rake4all limited,MLT
55048574,TIANCOL LIMITED,MLT
55049045,IKEY SOLUTIONS LIMITED,MLT
55026106,MOONBEAM SHIPPING LIMITED,MLT
100315563,DEBROKA LIMITED,BRB
55033507,AH CAPITAL LIMITED,MLT
200120323,EPSILON INVESTMENTS LTD.,KNA
82016767,ZZZ-RMD INVESTMENT LTD.,CYM
200501086,PACIFIC DRAGON HOLDING LLC,KNA
55061157,PRINCESS ILUKA CHARTERS LIMITED,MLT
55002587,BILALI SHIPPING LTD ( D 4104 ),MLT
200113670,INVECO INC.,KNA
85038449,ROSE SERVICES,AW
200116763,ICAN SEMINARS INC.,KNA
30015812,DADE INVESTMENTS LIMITED,BHS
85036183,ISLA ALEGRE RESTAURANTS N.V.,AW
101713162,MWE INTERNATIONAL INC,BRB
55052390,H OIL & COMPANY LIMITED,MLT
55087627,HIMALAYA SICAV p.l.c.,MLT
100307964,ECONERGY CARIBBEAN LIMITED,BRB
55033019,LIFESTYLE INVESTMENTS LIMITED,MLT
55010083,ENGLISH COUNTRY FURNITURE LIMITED,MLT
55035612,OCEANIA Clubhouse Limited,MLT
55082345,FIDAL LIMITED,MLT
55004659,SEALEX HOLDINGS CO LTD,MLT
85040121,AC AIRFRESH SERVICES,AW
200502862,"ARISTOTLE II, LLC",KNA
200104932,INTERNATIONAL MARKETING CONSULTING & TRADING LTD,KNA
55060574,BBS INVESTMENTS LIMITED,MLT
55007545,ANFIELD CATERING CO LTD (P 659),MLT
100309619,DELANCE FOODS INC.,BRB
100907142,"LARC INSURANCE, LTD.",BRB
85042916,KING OF TASTE TAKE AWAY,AW
200145149,Loadstone Group Limited,KNA
85043195,JACE LEASE,AW
200514938,MVY LLC,KNA
85013257,SERANO CORPORATION A.V.V.,AW
100340081,ECO CONSTRUCTION AND WATERPROOFING TECHNOLOGIES LTD.,BRB
85026138,CYCLADES CORPORATION A.V.V. (I.L.),AW
55087708,JACARANDA SPECIAL SITUATIONS SICAV PLC,MLT
55072898,MARKSONS TRADERS LIMITED,MLT
55047812,ORANGEFIELD (MALTA) LIMITED,MLT
200506353,"SAYKOH, LLC",KNA
55005134,IMAGE SHIPPING LTD,MLT
102000055,CALLIES PHARMACY,BRB
55067746,K3 COMPANY LIMITED,MLT
55056040,CLEARVIEW HOLDING LIMITED,MLT
200509105,PLDCL 18 LLC,KNA
200803115,TIARRA TRUST,KNA
30009506,MONFEROUS MARKETING & DEVELOPMENT CO. LIMITED,BHS
55032314,SABLE CO-INVEST (ASIA) LIMITED,MLT
200118411,TRAT.NET LTD,KNA
55038805,OCEAN & SEA CHARTER LIMITED,MLT
55052425,MEDITERRANEA HOLDING GROUP LTD,MLT
82011767,HaiKe Chemical Group Ltd.,CYM
55022952,ALIZEE LIMITED,MLT
